3e-05
5.7e-05
7.8e-05
7.5e-05
4.6e-05
4e-05
4.8e-05
4.1e-05
4.7e-05
4.5e-05
2.6e-05
3.4e-05
6.1e-05
4.8e-05
5.8e-05
4.6e-05
0.000127
7.2e-05
3.8e-05
8.9e-05
6.6e-05
4e-05
0.000127
7.5e-05
7.5e-05
0.000105
4.1e-05
2.1e-05
5.9e-05
4.5e-05
0.000107
5.9e-05
5.9e-05
4.1e-05
1.5e-05
0.000109
2.1e-05
2.1e-05
2e-05
4e-05
5.8e-05
4.6e-05
5.9e-05
3.9e-05
6.9e-05
1.9e-05
6.6e-05
3.8e-05
1.5e-05
7.3e-05
4.1e-05
7.2e-05
7.8e-05
8.8e-05
5.3e-05
8e-05
4.6e-05
4.1e-05
7.3e-05
7.4e-05
3.8e-05
7.2e-05
5.3e-05
9e-05
6.3e-05
8.2e-05
6.2e-05
0.0001
7.5e-05
7.4e-05
2.7e-05
2.4e-05
7.4e-05
9e-05
5.1e-05
7.4e-05
8.9e-05
3.4e-05
6.4e-05
8.3e-05
7.3e-05
4.5e-05
7.3e-05
5.4e-05
0.000112
0.000135
0.000111
7.3e-05
0.000107
7.3e-05
0.000123
7.7e-05
7.5e-05
4.6e-05
4e-05
8.5e-05
3.9e-05
9.6e-05
4.2e-05
7.6e-05
4e-05
4.1e-05
7.2e-05
7.4e-05
7.5e-05
4.6e-05
0.000124
7.1e-05
8.1e-05
4.8e-05
9.1e-05
7.4e-05
7.2e-05
7.5e-05
0.000124
0.000123
0.000121
7.5e-05
9.3e-05
9e-05
6.5e-05
4e-05
4.2e-05
8.3e-05
4e-05
4.8e-05
7.9e-05
6.7e-05
4.6e-05
4.4e-05
4e-05
4.9e-05
4e-05
0.000103
6.7e-05
4.1e-05
4.2e-05
4e-05
5.7e-05
9.9e-05
4.1e-05
5.8e-05
3.7e-05
5.8e-05
4e-05
7.6e-05
6.6e-05
4.2e-05
5.4e-05
3.7e-05
6.4e-05
5.8e-05
7.5e-05
4.1e-05
7.3e-05
4.8e-05
3.7e-05
7.5e-05
9.9e-05
7.2e-05
7.3e-05
4.7e-05
6.8e-05
7.3e-05
0.000135
4e-05
7.5e-05
8.4e-05
0.00011
7.2e-05
7.3e-05
0.000124
0.000125
7.5e-05
5.2e-05
7e-05
4.2e-05
6.6e-05
6.7e-05
6.7e-05
4.2e-05
4e-05
7.4e-05
3.9e-05
0.000104
5.8e-05
4.6e-05
4.1e-05
3.9e-05
5.9e-05
2.2e-05
8.2e-05
5.8e-05
5.8e-05
5.9e-05
1.8e-05
3.8e-05
5.7e-05
4.2e-05
6.5e-05
7.2e-05
7.3e-05
7.4e-05
7.4e-05
5.7e-05
7.2e-05
7.2e-05
4.4e-05
4.7e-05
7.4e-05
8.8e-05
6e-05
7.4e-05
6.8e-05
0.000134
5.8e-05
6.3e-05
5.8e-05
7.5e-05
0.000132
9.4e-05
7.4e-05
5.5e-05
0.000122
0.000104
7.3e-05
6e-05
4.5e-05
4.7e-05
8.5e-05
4.2e-05
4.1e-05
4.1e-05
9.6e-05
3.6e-05
8.8e-05
4.8e-05
6.6e-05
4.1e-05
5.8e-05
5.8e-05
5.8e-05
4.8e-05
5.8e-05
4.1e-05
5.8e-05
5.7e-05
4e-05
3.3e-05
0.000101
7.5e-05
4.1e-05
